dynasty,period,book_name,author,full_book_info,variant,count,total_chars,frequency_per_10k,file_count,recalc_freq_per_10k
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),弭,0,27212,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),彌,1,27212,0.36748493311774216,1,0.36748493311774216
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),懣,0,27212,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),每,0,27212,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),滿,0,27212,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),瞞,0,27212,0.0,1,0.0
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),輩,1,27212,0.36748493311774216,1,0.36748493311774216
明,明代,觀所緣緣論釋記,明昱,觀所緣緣論釋記 (明昱),門,1,27212,0.36748493311774216,1,0.36748493311774216
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),們,0,224904,0.0,8,0.0
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),偉,0,224904,0.0,8,0.0
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),弭,0,224904,0.0,8,0.0
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),彌,5,224904,0.22971932628696734,8,0.2223170775086259
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),懣,0,224904,0.0,8,0.0
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),每,3,224904,0.1537942784129243,8,0.13339024650517553
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),滿,7,224904,0.33016699768902225,8,0.3112439085120763
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),瞞,0,224904,0.0,8,0.0
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),輩,7,224904,0.3377955621506132,8,0.3112439085120763
明,明代,觀楞伽經記,德清,觀楞伽經記 (德清),門,70,224904,3.009726570062174,8,3.1124390851207626
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),們,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),偉,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),弭,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),彌,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),懣,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),每,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),滿,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),瞞,0,6942,0.0,1,0.0
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),輩,1,6942,1.4405070584845865,1,1.4405070584845865
明,明代,觀無量壽佛經圖頌,傳燈,觀無量壽佛經圖頌 (傳燈),門,3,6942,4.32152117545376,1,4.32152117545376
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),們,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),偉,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),弭,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),彌,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),懣,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),每,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),滿,1,3579,2.794076557697681,1,2.794076557697681
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),瞞,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),輩,0,3579,0.0,1,0.0
明,明代,觀經變像經文偈頌,陳明光,觀經變像經文偈頌 (陳明光),門,0,3579,0.0,1,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),們,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),偉,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),弭,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),彌,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),懣,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),每,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),滿,3,9135,1.6907123534715962,2,3.284072249589491
明,明代,觚不觚錄,明,觚不觚錄 (明),瞞,0,9135,0.0,2,0.0
明,明代,觚不觚錄,明,觚不觚錄 (明),輩,4,9135,2.254283137962128,2,4.378762999452655
明,明代,觚不觚錄,明,觚不觚錄 (明),門,9,9135,5.072137060414788,2,9.852216748768472
明,明代,訥谿奏疏,明,訥谿奏疏 (明),們,0,17674,0.0,2,0.0
明,明代,訥谿奏疏,明,訥谿奏疏 (明),偉,0,17674,0.0,2,0.0
明,明代,訥谿奏疏,明,訥谿奏疏 (明),弭,0,17674,0.0,2,0.0
明,明代,訥谿奏疏,明,訥谿奏疏 (明),彌,2,17674,0.5774338838203026,2,1.1316057485572026
明,明代,訥谿奏疏,明,訥谿奏疏 (明),懣,0,17674,0.0,2,0.0
明,明代,訥谿奏疏,明,訥谿奏疏 (明),每,2,17674,0.5774338838203026,2,1.1316057485572026
明,明代,訥谿奏疏,明,訥谿奏疏 (明),滿,0,17674,0.0,2,0.0
明,明代,訥谿奏疏,明,訥谿奏疏 (明),瞞,0,17674,0.0,2,0.0
明,明代,訥谿奏疏,明,訥谿奏疏 (明),輩,5,17674,1.4435847095507564,2,2.829014371393007
明,明代,訥谿奏疏,明,訥谿奏疏 (明),門,6,17674,1.7323016514609078,2,3.394817245671608
明,明代,詩傳大全,明,詩傳大全 (明),們,0,474615,0.0,21,0.0
明,明代,詩傳大全,明,詩傳大全 (明),偉,0,474615,0.0,21,0.0
明,明代,詩傳大全,明,詩傳大全 (明),弭,5,474615,0.10492233021927563,21,0.10534854566332712
明,明代,詩傳大全,明,詩傳大全 (明),彌,12,474615,0.23369278096983534,21,0.25283650959198506
明,明代,詩傳大全,明,詩傳大全 (明),懣,0,474615,0.0,21,0.0
明,明代,詩傳大全,明,詩傳大全 (明),每,39,474615,0.7697976716581478,21,0.8217186561739516
明,明代,詩傳大全,明,詩傳大全 (明),滿,22,474615,0.483303767428566,21,0.4635336009186393
明,明代,詩傳大全,明,詩傳大全 (明),瞞,0,474615,0.0,21,0.0
明,明代,詩傳大全,明,詩傳大全 (明),輩,3,474615,0.047115309979928646,21,0.06320912739799626
明,明代,詩傳大全,明,詩傳大全 (明),門,77,474615,1.7304551633950063,21,1.6223676032152377
明,明代,詩故,明,詩故 (明),們,0,39097,0.0,11,0.0
明,明代,詩故,明,詩故 (明),偉,1,39097,0.2473716759431045,11,0.2557741003146021
明,明代,詩故,明,詩故 (明),弭,1,39097,0.23298075578957178,11,0.2557741003146021
明,明代,詩故,明,詩故 (明),彌,3,39097,0.5869648433285767,11,0.7673223009438064
明,明代,詩故,明,詩故 (明),懣,0,39097,0.0,11,0.0
明,明代,詩故,明,詩故 (明),每,0,39097,0.0,11,0.0
明,明代,詩故,明,詩故 (明),滿,5,39097,1.046043180293621,11,1.2788705015730106
明,明代,詩故,明,詩故 (明),瞞,0,39097,0.0,11,0.0
明,明代,詩故,明,詩故 (明),輩,0,39097,0.0,11,0.0
明,明代,詩故,明,詩故 (明),門,11,39097,2.6919930834974477,11,2.8135151034606234
明,明代,詩經世本古義,明,詩經世本古義 (明),們,0,1125054,0.0,30,0.0
明,明代,詩經世本古義,明,詩經世本古義 (明),偉,2,1125054,0.007832892648553982,30,0.017776924485402478
明,明代,詩經世本古義,明,詩經世本古義 (明),弭,8,1125054,0.07048754876565028,30,0.07110769794160991
明,明代,詩經世本古義,明,詩經世本古義 (明),彌,27,1125054,0.25217330344965566,30,0.23998848055293345
明,明代,詩經世本古義,明,詩經世本古義 (明),懣,4,1125054,0.09564472594690705,30,0.035553848970804956
明,明代,詩經世本古義,明,詩經世本古義 (明),每,67,1125054,0.5495960423766416,30,0.595526970260983
明,明代,詩經世本古義,明,詩經世本古義 (明),滿,56,1125054,0.8131949041951451,30,0.49775388559126943
明,明代,詩經世本古義,明,詩經世本古義 (明),瞞,0,1125054,0.0,30,0.0
明,明代,詩經世本古義,明,詩經世本古義 (明),輩,102,1125054,0.9130776396553147,30,0.9066231487555264
明,明代,詩經世本古義,明,詩經世本古義 (明),門,186,1125054,1.8545866495909773,30,1.6532539771424304
明,明代,詩解頤,明,詩解頤 (明),們,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),偉,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),弭,2,61860,0.1790093621896425,6,0.3233107015842224
明,明代,詩解頤,明,詩解頤 (明),彌,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),懣,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),每,5,61860,8.158006303012728,6,0.8082767539605562
明,明代,詩解頤,明,詩解頤 (明),滿,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),瞞,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),輩,0,61860,0.0,6,0.0
明,明代,詩解頤,明,詩解頤 (明),門,6,61860,0.6121852050787293,6,0.9699321047526673
明,明代,詩話補遺,明,詩話補遺 (明),們,0,19346,0.0,4,0.0
明,明代,詩話補遺,明,詩話補遺 (明),偉,0,19346,0.0,4,0.0
明,明代,詩話補遺,明,詩話補遺 (明),弭,0,19346,0.0,4,0.0
明,明代,詩話補遺,明,詩話補遺 (明),彌,0,19346,0.0,4,0.0
明,明代,詩話補遺,明,詩話補遺 (明),懣,0,19346,0.0,4,0.0
明,明代,詩話補遺,明,詩話補遺 (明),每,2,19346,0.8599695246188345,4,1.0338054378166028
明,明代,詩話補遺,明,詩話補遺 (明),滿,2,19346,0.7881462799495587,4,1.0338054378166028
明,明代,詩話補遺,明,詩話補遺 (明),瞞,0,19346,0.0,4,0.0
明,明代,詩話補遺,明,詩話補遺 (明),輩,1,19346,0.3414834039065701,4,0.5169027189083014
明,明代,詩話補遺,明,詩話補遺 (明),門,4,19346,9.19055060110155,4,2.0676108756332057
明,明代,詩說解頤,明,詩說解頤 (明),們,0,278045,0.0,41,0.0
