dynasty,period,book_name,author,full_book_info,total_chars,file_count,unique_variants_found
元,元代,無異元來禪師廣錄,弘瀚,無異元來禪師廣錄 (弘瀚),2130580,330,10
元,元代,無量度人上品妙經旁通圖,劉元道,無量度人上品妙經旁通圖 (劉元道),52990,30,10
元,元代,熬波圖,元,熬波圖 (元),81120,30,10
元,元代,燕石集,元,燕石集 (元),861960,160,10
元,元代,牆東類稿,元,牆東類稿 (元),1583650,210,10
元,元代,牧庵集,元,牧庵集 (元),2306210,380,10
元,元代,牧潛集,元,牧潛集 (元),279550,90,10
元,元代,玄元十子圖,趙孟頫,玄元十子圖 (趙孟頫),19150,10,10
元,元代,玄天上帝啟聖錄,元,玄天上帝啟聖錄 (元),574240,90,10
元,元代,玉井樵唱,元,玉井樵唱 (元),147850,40,10
元,元代,玉堂嘉話,元,玉堂嘉話 (元),404550,90,10
元,元代,玉室經,李成之,玉室經 (李成之),12040,10,10
元,元代,玉山名勝集,元,玉山名勝集 (元),823670,100,10
元,元代,玉山璞稿,元,玉山璞稿 (元),120090,20,10
元,元代,玉山紀遊,元,玉山紀遊 (元),149010,20,10
元,元代,玉斗山人集,元,玉斗山人集 (元),167850,40,10
元,元代,玉清胎元內養真經,,玉清胎元內養真經,6840,20,10
元,元代,玉笥集,鄧雅,玉笥集 (鄧雅),361230,100,10
元,元代,玩齋集,元,玩齋集 (元),1325700,130,10
元,元代,瑞竹堂經驗方,元,瑞竹堂經驗方 (元),218900,80,10
元,元代,瑟譜,熊朋來,瑟譜 (熊朋來),254410,70,10
元,元代,環谷集,元,環谷集 (元),473450,90,10
元,元代,瓢泉吟稿,元,瓢泉吟稿 (元),285480,60,10
元,元代,申齋集,元,申齋集 (元),1153650,160,10
元,元代,畏齋集,元,畏齋集 (元),541980,70,10
元,元代,畫鑒,元,畫鑒 (元),116130,30,10
元,元代,白雲集,元,白雲集 (元),438710,50,10
元,元代,益古演段,元,益古演段 (元),296010,40,10
元,元代,眞臘風土記,元,眞臘風土記 (元),89210,10,10
元,元代,真仙真指語錄,玄全子,真仙真指語錄 (玄全子),121370,30,10
元,元代,真氣還元銘,強名子,真氣還元銘 (強名子),38430,10,10
元,元代,知非堂稿,元,知非堂稿 (元),330830,70,10
元,元代,石初集,元,石初集 (元),414570,110,10
元,元代,石田文集,元,石田文集 (元),1080580,170,10
元,元代,石門集,元,石門集 (元),245620,80,10
元,元代,研北雜誌,元,研北雜誌 (元),258820,30,10
元,元代,碧霞元君護國庇民普濟保生妙經,,碧霞元君護國庇民普濟保生妙經,20550,10,10
元,元代,祕書監志,元,祕書監志 (元),550610,120,10
元,元代,神仙鍊丹點鑄三元寶照法,,神仙鍊丹點鑄三元寶照法,30700,10,10
元,元代,禁扁,元,禁扁 (元),351600,60,10
元,元代,禪宗決疑集,智徹,禪宗決疑集 (智徹),109310,10,10
元,元代,禪林備用清規,弌咸,禪林備用清規 (弌咸),724950,100,10
元,元代,禪林類聚,道泰,禪林類聚 (道泰),1747530,200,10
元,元代,禮念彌陀道場懺法,王子成,禮念彌陀道場懺法 (王子成),794680,100,10
元,元代,禮記纂言,元,禮記纂言 (元),14002520,380,10
元,元代,禮記集說,元,禮記集說 (元),3622930,110,10
元,元代,禮部集,元,禮部集 (元),1736090,220,10
元,元代,秋巖詩集,元,秋巖詩集 (元),92740,30,10
元,元代,秋澗集,元,秋澗集 (元),7178820,1020,10
元,元代,秋聲集,黃鎭成,秋聲集 (黃鎭成),185140,50,10
元,元代,科南本涅槃經,師正,科南本涅槃經 (師正),12850,10,10
元,元代,程氏家塾讀書分年日程,元,程氏家塾讀書分年日程 (元),525940,40,10
元,元代,程氏春秋或問,元,程氏春秋或問 (元),961160,110,10
元,元代,稼村類藁,元,稼村類藁 (元),1232240,310,10
元,元代,積齋集,元,積齋集 (元),319040,60,10
元,元代,竹素山房詩集,元,竹素山房詩集 (元),154360,50,10
元,元代,竹譜,李衎,竹譜 (李衎),309080,110,10
元,元代,筠軒集,元,筠軒集 (元),896930,140,10
元,元代,管窺外篇,元,管窺外篇 (元),619070,30,10
元,元代,純正蒙求,元,純正蒙求 (元),300680,40,10
元,元代,純白齋類稿,元,純白齋類稿 (元),638000,210,10
元,元代,紫山大全集,元,紫山大全集 (元),2810740,270,10
元,元代,經史正音切韻指南,劉鑑,經史正音切韻指南 (劉鑑),12240,20,10
元,元代,經濟文集,元,經濟文集 (元),414160,70,10
元,元代,經禮補逸,元,經禮補逸 (元),536150,110,10
元,元代,續軒渠集,元,續軒渠集 (元),589990,120,10
元,元代,羽庭集,元,羽庭集 (元),649730,70,10
元,元代,翠寒集,元,翠寒集 (元),149120,20,10
元,元代,聖妙吉祥真實名經,釋智,聖妙吉祥真實名經 (釋智),110540,10,10
元,元代,聖救度佛母二十一種禮讚經,安藏,聖救度佛母二十一種禮讚經 (安藏),13270,10,10
元,元代,聖者文殊師利發菩提心願文,智慧,聖者文殊師利發菩提心願文 (智慧),2420,10,10
元,元代,聞過齋集,元,聞過齋集 (元),620520,90,10
元,元代,肇論新疏,文才,肇論新疏 (文才),667290,30,10
元,元代,脉訣刊誤,元,脉訣刊誤 (元),462320,40,10
元,元代,脾胃論,元,脾胃論 (元),371360,40,10
元,元代,自然集,元,自然集 (元),27770,10,10
元,元代,至元嘉禾志,元,至元嘉禾志 (元),1271740,330,10
元,元代,至大金陵新志,元,至大金陵新志 (元),3412760,170,10
元,元代,至正集,元,至正集 (元),3131860,820,10
元,元代,艮齋詩集,元,艮齋詩集 (元),309060,150,10
元,元代,花谿集,元,花谿集 (元),342890,40,10
元,元代,芳谷集,元,芳谷集 (元),425770,30,10
元,元代,范德機詩集,元,范德機詩集 (元),399950,80,10
元,元代,草堂雅集,元,草堂雅集 (元),1500270,150,10
元,元代,荊南倡和詩集,元,荊南倡和詩集 (元),145610,10,10
元,元代,華嚴原人論合解,元,華嚴原人論合解 (元),459770,20,10
元,元代,華嚴原人論解,元,華嚴原人論解 (元),502190,30,10
元,元代,華嚴懸談會玄記,元,華嚴懸談會玄記 (元),4536610,400,10
元,元代,華蓋山浮丘王郭三真君事實,章元樞,華蓋山浮丘王郭三真君事實 (章元樞),343930,70,10
元,元代,葯房樵唱,吳景奎,葯房樵唱 (吳景奎),191570,40,10
元,元代,蒲室集,元,蒲室集 (元),665310,160,10
元,元代,薩天錫詩集,元,薩天錫詩集 (元),365760,20,10
元,元代,藏春集,元,藏春集 (元),302170,70,10
元,元代,藥師琉璃光王七佛本願功德經念誦儀軌,沙囉巴,藥師琉璃光王七佛本願功德經念誦儀軌 (沙囉巴),137060,20,10
元,元代,藥師琉璃光王七佛本願功德經念誦儀軌供養法,沙囉巴,藥師琉璃光王七佛本願功德經念誦儀軌供養法 (沙囉巴),83300,10,10
元,元代,蘭室祕藏,元,蘭室祕藏 (元),533060,40,10
元,元代,蘭軒集,元,蘭軒集 (元),854610,170,10
元,元代,蛻巖詞,元,蛻巖詞 (元),149850,40,10
元,元代,蜕菴集,元,蜕菴集 (元),459650,60,10
元,元代,蟻術詩選,元,蟻術詩選 (元),480660,90,10
元,元代,衍極,元,衍極 (元),161610,20,10
元,元代,補陀洛迦山傳,盛熙明,補陀洛迦山傳 (盛熙明),81970,10,10
元,元代,西使記,元,西使記 (元),27330,20,10
元,元代,西巖集,張之翰,西巖集 (張之翰),835870,210,10
元,元代,西昇經集註,陳景元,西昇經集註 (陳景元),283480,70,10
元,元代,見如元謐禪師語錄,道璞集,見如元謐禪師語錄 (道璞集),117680,10,10
元,元代,言行龜鑑,元,言行龜鑑 (元),538800,90,10
元,元代,許真君仙傳,元,許真君仙傳 (元),53630,10,10
元,元代,詠物詩,元,詠物詩 (元),68310,20,10
元,元代,詩傳旁通,元,詩傳旁通 (元),941480,160,10
元,元代,詩傳通釋,元,詩傳通釋 (元),4375370,210,10
元,元代,詩演義,元,詩演義 (元),950770,160,10
元,元代,詩經欵問,元,詩經欵問 (元),220700,90,10
元,元代,詩經疏義會通,元,詩經疏義會通 (元),4088670,230,10
元,元代,詩纘緖,元,詩纘緖 (元),1175240,190,10
元,元代,詩集傳名物鈔,元,詩集傳名物鈔 (元),1366630,90,10
元,元代,說文字原,周伯琦,說文字原 (周伯琦),193980,20,10
元,元代,諸真內丹集要,玄全子,諸真內丹集要 (玄全子),118540,40,10
元,元代,證道歌註,永盛,證道歌註 (永盛),182180,10,10
元,元代,讀四書叢說,元,讀四書叢說 (元),1190230,90,10
元,元代,讀易私言,元,讀易私言 (元),38770,20,10
元,元代,讀易考原,元,讀易考原 (元),141170,20,10
元,元代,讀書分年日程,元,讀書分年日程 (元),448160,40,10
元,元代,讀書叢說,元,讀書叢說 (元),395840,70,10
元,元代,讀書管見,元,讀書管見 (元),354990,30,10
元,元代,谷音,元,谷音 (元),80020,40,10
元,元代,谷響集,元,谷響集 (元),342320,40,10
元,元代,貞素齋集,元,貞素齋集 (元),731540,110,10
元,元代,輟耕錄,元,輟耕錄 (元),1783520,310,10
元,元代,辨惑編,元,辨惑編 (元),340900,70,10
元,元代,辯偽錄,祥邁,辯偽錄 (祥邁),486510,50,10
元,元代,農書,元,農書 (元),1220070,230,10
元,元代,農桑衣食撮要,元,農桑衣食撮要 (元),100270,30,10
元,元代,農桑輯要,元,農桑輯要 (元),654580,80,10
元,元代,近光集,周伯琦,近光集 (周伯琦),241500,40,10
元,元代,通玄百問,圓通,通玄百問 (圓通),70300,10,10
元,元代,通鑑續編,元,通鑑續編 (元),6248570,280,10
元,元代,通鑑釋文辨誤,元,通鑑釋文辨誤 (元),864650,130,10
元,元代,遂昌雜錄,元,遂昌雜錄 (元),101380,10,10
元,元代,運菴普巖禪師語錄,元靖,運菴普巖禪師語錄 (元靖),60270,10,10
元,元代,道園學古錄,元,道園學古錄 (元),4293110,510,10
元,元代,道園遺稿,元,道園遺稿 (元),498170,70,10
元,元代,道德會元,李道純,道德會元 (李道純),276460,30,10
元,元代,道德真經藏室纂微篇,陳景元,道德真經藏室纂微篇 (陳景元),607460,100,10
元,元代,道德真經藏室纂微篇開題,陳景元,道德真經藏室纂微篇開題 (陳景元),31610,10,10
元,元代,道門定制,呂元素,道門定制 (呂元素),686400,110,10
元,元代,遼史,元,遼史 (元),3074630,1160,10
元,元代,還丹歌訣,元陽子,還丹歌訣 (元陽子),79310,30,10
元,元代,還山遺稿,元,還山遺稿 (元),309610,40,10
元,元代,郝氏續後漢書,郝經,郝氏續後漢書 (郝經),8992840,1020,10
元,元代,醫壘元戎,元,醫壘元戎 (元),1385040,130,10
元,元代,醫經溯洄集,元,醫經溯洄集 (元),282510,30,10
元,元代,釋氏稽古略,覺岸,釋氏稽古略 (覺岸),2602210,40,10
元,元代,釋迦如來行蹟頌,無寄,釋迦如來行蹟頌 (無寄),571870,20,10
元,元代,野處集,元,野處集 (元),243250,50,10
元,元代,野趣有聲畫,元,野趣有聲畫 (元),225630,40,10
元,元代,金丹賦,馬蒞昭,金丹賦 (馬蒞昭),127360,10,10
元,元代,金剛疏科釋,徐行善,金剛疏科釋 (徐行善),165620,10,10
元,元代,金匱鈎玄,元,金匱鈎玄 (元),250070,40,10
元,元代,金史,元,金史 (元),9429310,1360,10
元,元代,金淵集,元,金淵集 (元),291020,70,10
元,元代,金臺集,元,金臺集 (元),254030,60,10
元,元代,金華黃先生文集,元,金華黃先生文集 (元),4520510,440,10
元,元代,錢塘遺事,元,錢塘遺事 (元),383250,110,10
元,元代,鐵崖古樂府,元,鐵崖古樂府 (元),490480,170,10
元,元代,長安志圖,元,長安志圖 (元),235600,30,10
元,元代,閑居叢稿,元,閑居叢稿 (元),1122160,270,10
元,元代,閒居錄,元,閒居錄 (元),81160,10,10
元,元代,阿彌陀經句解,性澄,阿彌陀經句解 (性澄),128320,10,10
元,元代,陳剛中詩集,元,陳剛中詩集 (元),311400,50,10
元,元代,陳虛白規中指南,陳沖素,陳虛白規中指南 (陳沖素),64960,30,10
元,元代,陵川集,元,陵川集 (元),2732610,400,10
元,元代,隱居通義,元,隱居通義 (元),1469950,320,10
元,元代,雁門集,元,雁門集 (元),467130,50,10
元,元代,雙溪醉隱集,元,雙溪醉隱集 (元),749440,80,10
元,元代,雪履齋筆記,元,雪履齋筆記 (元),55150,20,10
元,元代,雪樓集,元,雪樓集 (元),2702960,330,10
元,元代,雲峯集,元,雲峯集 (元),371340,90,10
元,元代,雲松巢集,元,雲松巢集 (元),126300,50,10
元,元代,雲陽集,元,雲陽集 (元),760510,110,10
元,元代,霞外詩集,元,霞外詩集 (元),542790,120,10
元,元代,青山集,趙文,青山集 (趙文),899420,310,10
元,元代,青崖集,元,青崖集 (元),536510,60,10
元,元代,青州百問,一辯,青州百問 (一辯),84490,10,10
元,元代,青村遺稿,元,青村遺稿 (元),84540,20,10
元,元代,青陽集,元,青陽集 (元),390170,100,10
元,元代,靜修集,元,靜修集 (元),857780,230,10
元,元代,靜思集,元,靜思集 (元),487960,110,10
元,元代,靜春堂詩集,元,靜春堂詩集 (元),138420,60,10
元,元代,韶舞九成樂補,余載,韶舞九成樂補 (余載),42640,10,10
元,元代,韻府羣玉,元,韻府羣玉 (元),11955510,210,10
元,元代,風雅翼,元,風雅翼 (元),1299820,150,10
元,元代,飲膳正要,元,飲膳正要 (元),247650,30,10
元,元代,養吾齋集,元,養吾齋集 (元),1867960,330,10
元,元代,養蒙文集,元,養蒙文集 (元),506990,110,10
元,元代,高上月宮太陰元君孝道仙王靈寶淨明黃素書,傅飛卿,高上月宮太陰元君孝道仙王靈寶淨明黃素書 (傅飛卿),140360,10,10
元,元代,高峰龍泉院因師集賢語錄,如瑛,高峰龍泉院因師集賢語錄 (如瑛),625330,150,10
元,元代,魏鄭公諫續錄,元,魏鄭公諫續錄 (元),219100,30,10
元,元代,魯齋遺書,元,魯齋遺書 (元),1205980,150,10
元,元代,鯨背吟集,元,鯨背吟集 (元),15300,20,10
元,元代,鶴年詩集,元,鶴年詩集 (元),271550,60,10
元,元代,鹿皮子集,元,鹿皮子集 (元),311400,50,10
元,元代,麗則遺音,元,麗則遺音 (元),214520,60,10
元,元代,麟原文集,元,麟原文集 (元),1209180,260,10
元,元代,黃帝陰符經心法,胥元一,黃帝陰符經心法 (胥元一),79170,40,10
元,元代,默庵集,元,默庵集 (元),151300,60,10
元,元代,齊乘,元,齊乘 (元),732390,90,10
元,元代,龍虎元旨,青霞子,龍虎元旨 (青霞子),27960,10,10
元,元代,龜巢稿,元,龜巢稿 (元),2703860,220,10
元初期,元代,大丹直指,丘處機,大丹直指 (丘處機),97470,30,10
元初期,元代,太上洞真凝神修行經訣,元初期,太上洞真凝神修行經訣 (元初期),12240,10,10
元初期,元代,道德真經衍義手鈔,王守正,道德真經衍義手鈔 (王守正),663230,210,10
元初期,元代,養生祕錄,元初期,養生祕錄 (元初期),98620,10,10
元魏,南北朝,三具足經憂波提舍,毘目智仙,三具足經憂波提舍 (毘目智仙),89550,10,10
元魏,南北朝,不必定入定入印經,瞿曇般若流支,不必定入定入印經 (瞿曇般若流支),107860,10,10
元魏,南北朝,付法藏因緣傳,吉迦夜,付法藏因緣傳 (吉迦夜),411580,60,10
元魏,南北朝,伽耶山頂經,菩提流支,伽耶山頂經 (菩提流支),54000,10,10
元魏,南北朝,佛語經,菩提流支,佛語經 (菩提流支),16580,10,10
元魏,南北朝,佛說一切法高王經,瞿曇般若流支,佛說一切法高王經 (瞿曇般若流支),106280,10,10
元魏,南北朝,佛說不增不減經,菩提流支,佛說不增不減經 (菩提流支),31330,10,10
元魏,南北朝,佛說佛名經,菩提流支,佛說佛名經 (菩提流支),963390,120,10
元魏,南北朝,佛說八部佛名經,瞿曇般若流支,佛說八部佛名經 (瞿曇般若流支),14160,10,10
元魏,南北朝,佛說大方廣菩薩十地經,元魏,佛說大方廣菩薩十地經 (元魏),36540,10,10
元魏,南北朝,佛說文殊師利巡行經,菩提流支,佛說文殊師利巡行經 (菩提流支),31870,10,10
元魏,南北朝,佛說正恭敬經,佛陀扇多,佛說正恭敬經 (佛陀扇多),24090,10,10
元魏,南北朝,佛說法集經,菩提流支,佛說法集經 (菩提流支),679060,60,10
元魏,南北朝,佛說稱揚諸佛功德經,吉迦夜,佛說稱揚諸佛功德經 (吉迦夜),303310,30,10
元魏,南北朝,佛說護諸童子陀羅尼經,菩提流支,佛說護諸童子陀羅尼經 (菩提流支),14730,10,10
元魏,南北朝,佛說轉有經,佛陀扇多,佛說轉有經 (佛陀扇多),8720,10,10
元魏,南北朝,佛說阿難陀目佉尼呵離陀隣尼經,佛馱扇多,佛說阿難陀目佉尼呵離陀隣尼經 (佛馱扇多),46990,10,10
元魏,南北朝,信力入印法門經,元魏,信力入印法門經 (元魏),514390,50,10
元魏,南北朝,僧伽吒經,月婆首那,僧伽吒經 (月婆首那),280070,40,10
元魏,南北朝,入楞伽經,菩提流支,入楞伽經 (菩提流支),974200,100,10
元魏,南北朝,勝思惟梵天所問經,菩提流支,勝思惟梵天所問經 (菩提流支),554480,60,10
元魏,南北朝,大吉義神呪經,曇曜,大吉義神呪經 (曇曜),176150,40,10
元魏,南北朝,大薩遮尼乾子所說經,菩提留支,大薩遮尼乾子所說經 (菩提留支),770640,100,10
元魏,南北朝,奮迅王問經,瞿曇般若流支,奮迅王問經 (瞿曇般若流支),223430,20,10
元魏,南北朝,如來師子吼經,佛陀扇多,如來師子吼經 (佛陀扇多),28150,10,10
元魏,南北朝,如來莊嚴智慧光明入一切佛境界經,曇摩流支,如來莊嚴智慧光明入一切佛境界經 (曇摩流支),187260,20,10
元魏,南北朝,妙法蓮華經論優波提舍,婆藪般豆菩薩,妙法蓮華經論優波提舍 (婆藪般豆菩薩),134380,10,10
